"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1594142294","30","","Aggregated",1.20,0.00,7600,8800,9100,9200,9700,9800,9900,9900,9900,9900,9900,9900,26,0,7400,6836,1909,9932,80612
"1594142296","30","","Aggregated",0.70,0.00,5400,6400,7300,7500,7800,7800,8400,8400,8400,8400,8400,8400,44,0,7000,6578,1909,9932,81352
"1594142298","30","","Aggregated",1.70,0.00,5000,6200,7300,7500,7700,7800,8400,8400,8400,8400,8400,8400,47,0,6400,6183,347,9932,81083
"1594142300","30","","Aggregated",1.70,0.00,5000,6200,7300,7500,7700,7800,8400,8400,8400,8400,8400,8400,47,0,6400,6183,347,9932,81083
"1594142302","30","","Aggregated",3.20,0.00,5400,6400,7300,7500,7800,7800,8400,8400,8400,8400,8400,8400,51,0,6200,5746,347,9932,81038
"1594142304","45","","Aggregated",3.20,0.00,4200,5000,7300,7500,7800,8400,8400,8400,8400,8400,8400,8400,52,0,6100,5657,347,9932,80666
"1594142306","45","","Aggregated",3.20,0.00,690,720,1100,1900,2500,2500,2500,2500,2500,2500,2500,2500,54,0,6100,5529,347,9932,81370
"1594142308","45","","Aggregated",2.20,0.00,2500,3500,4200,4500,4900,5300,5300,5300,5300,5300,5300,5300,60,0,5300,5404,347,9932,79807
"1594142310","45","","Aggregated",1.20,0.00,4400,5300,5600,5700,5800,6200,6500,6500,6500,6500,6500,6500,71,0,5500,5354,347,9932,78698
"1594142312","45","","Aggregated",1.90,0.00,5300,5600,5800,5800,5900,6200,6500,6500,6500,6500,6500,6500,77,0,5600,5347,347,9932,78030
"1594142314","45","","Aggregated",2.70,0.00,5500,5800,6300,6400,7000,8400,9300,9300,9300,9300,9300,9300,92,0,5600,5432,347,9932,76967
"1594142316","45","","Aggregated",4.00,0.00,5500,5800,6300,6400,7000,8400,9300,9300,9300,9300,9300,9300,97,0,5500,5336,347,9932,76607
"1594142318","55","","Aggregated",3.90,0.00,5000,5800,6300,6400,7000,8400,9300,9300,9300,9300,9300,9300,103,0,5400,5146,347,9932,75800
"1594142320","60","","Aggregated",3.90,0.00,5000,5800,6400,6600,7300,8400,9300,9300,9300,9300,9300,9300,103,0,5400,5146,347,9932,75800
"1594142322","60","","Aggregated",3.70,0.00,3000,4800,5300,5500,7000,8400,8400,8400,8400,8400,8400,8400,105,0,5300,5106,347,9932,76180
"1594142324","60","","Aggregated",2.90,0.00,2800,3000,3100,4500,5500,5600,5600,5600,5600,5600,5600,5600,107,0,5300,5106,347,9932,76530
"1594142326","60","","Aggregated",2.10,0.00,5600,7500,7900,7900,8300,8300,8300,8300,8300,8300,8300,8300,112,0,5400,5197,347,9932,76976
"1594142328","60","","Aggregated",1.50,0.00,7900,8400,9200,9600,9800,10000,10000,10000,10000,10000,10000,10000,124,0,5600,5531,347,10315,76254
"1594142330","60","","Aggregated",2.10,0.00,8300,9200,9800,10000,11000,11000,13000,13000,13000,13000,13000,13000,131,0,5800,5744,347,12792,75841
"1594142332","61","","Aggregated",2.30,0.00,9600,10000,11000,11000,13000,13000,13000,13000,13000,13000,13000,13000,142,0,6000,6141,347,13202,75860
"1594142334","75","","Aggregated",3.40,0.00,9200,10000,11000,11000,12000,13000,13000,13000,13000,13000,13000,13000,150,0,6100,6203,347,13202,76188
"1594142336","75","","Aggregated",4.00,0.00,9900,11000,11000,12000,13000,13000,13000,13000,13000,13000,13000,13000,155,0,6100,6289,347,13202,76203
"1594142338","75","","Aggregated",4.30,0.00,9900,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,162,0,6200,6336,347,13202,76256
"1594142340","75","","Aggregated",4.10,0.00,8200,9800,11000,11000,11000,13000,13000,13000,13000,13000,13000,13000,169,0,6200,6412,347,13202,76006
"1594142342","75","","Aggregated",3.90,0.00,8700,9400,10000,11000,12000,13000,14000,14000,14000,14000,14000,14000,176,0,6400,6536,347,13556,75974
"1594142344","75","","Aggregated",3.20,0.00,9400,10000,10000,11000,11000,12000,14000,14000,14000,14000,14000,14000,185,0,6600,6715,347,13556,75907
"1594142346","75","","Aggregated",3.50,0.00,9700,10000,11000,11000,12000,13000,14000,14000,14000,14000,14000,14000,193,0,6800,6834,347,13556,75798
"1594142348","86","","Aggregated",3.60,0.00,9700,10000,11000,12000,12000,13000,14000,14000,14000,14000,14000,14000,198,0,6800,6888,347,13556,75773
"1594142350","90","","Aggregated",3.70,0.00,9900,11000,12000,12000,13000,14000,16000,16000,16000,16000,16000,16000,199,0,6900,6935,347,16101,75618
"1594142352","90","","Aggregated",3.70,0.00,11000,12000,12000,12000,13000,16000,16000,16000,16000,16000,16000,16000,199,0,6900,6935,347,16101,75618
"1594142354","90","","Aggregated",2.90,0.00,9900,12000,12000,13000,15000,16000,16000,16000,16000,16000,16000,16000,200,0,6900,6976,347,16101,75491
"1594142356","90","","Aggregated",2.40,0.00,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,201,0,7000,7028,347,17437,75341
"1594142358","90","","Aggregated",1.40,0.00,17000,19000,19000,19000,22000,22000,22000,22000,22000,22000,22000,22000,205,0,7000,7262,347,21704,75206
"1594142360","90","","Aggregated",0.80,0.00,18000,19000,19000,19000,22000,22000,22000,22000,22000,22000,22000,22000,206,0,7000,7314,347,21704,75237
"1594142362","91","","Aggregated",0.80,0.00,18000,19000,19000,19000,22000,22000,22000,22000,22000,22000,22000,22000,206,0,7000,7314,347,21704,75237
"1594142364","105","","Aggregated",0.70,0.00,18000,19000,19000,19000,22000,22000,22000,22000,22000,22000,22000,22000,207,1,7000,7284,347,21704,74875
"1594142366","105","","Aggregated",0.70,0.00,18000,18000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,207,1,7000,7284,347,21704,74875
"1594142368","105","","Aggregated",0.70,0.00,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,207,1,7000,7284,347,21704,74875
"1594142370","105","","Aggregated",0.70,0.00,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,207,1,7000,7284,347,21704,74875
"1594142372","105","","Aggregated",0.70,0.00,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,207,1,7000,7284,347,21704,74875
"1594142374","105","","Aggregated",0.70,0.00,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,207,1,7000,7284,347,21704,74875
"1594142376","105","","Aggregated",0.10,0.10,36000,36000,38000,38000,39000,39000,39000,39000,39000,39000,39000,39000,212,1,7300,7944,347,38944,74718
"1594142378","117","","Aggregated",0.10,0.00,36000,37000,37000,38000,39000,39000,39000,39000,39000,39000,39000,39000,216,1,7300,8449,347,38944,74767
"1594142380","120","","Aggregated",0.60,0.00,37000,37000,38000,38000,39000,40000,40000,40000,40000,40000,40000,40000,219,1,7300,8842,347,39807,74928
"1594142382","120","","Aggregated",1.20,0.00,36000,37000,37000,38000,39000,40000,40000,40000,40000,40000,40000,40000,224,3,7500,9244,347,39807,73918
"1594142384","120","","Aggregated",1.40,0.00,31000,34000,35000,36000,37000,39000,40000,40000,42000,42000,42000,42000,329,108,9200,14353,9,42035,50377
"1594142386","120","","Aggregated",12.10,10.60,30000,34000,35000,35000,37000,39000,40000,40000,42000,42000,42000,42000,331,110,9100,14266,3,42035,50074
"1594142388","120","","Aggregated",12.20,10.80,29000,34000,35000,35000,37000,38000,40000,40000,42000,42000,42000,42000,340,119,8800,13888,2,42035,48752
"1594142390","120","","Aggregated",12.10,11.20,26000,33000,34000,35000,36000,38000,39000,40000,42000,42000,42000,42000,348,127,8500,13569,2,42035,47635
"1594142392","122","","Aggregated",12.10,11.20,4900,29000,35000,35000,36000,39000,40000,40000,40000,40000,40000,40000,348,127,8500,13569,2,42035,47635
"1594142394","135","","Aggregated",12.90,12.60,3,3,4,4,6,9,3600,3600,3600,3600,3600,3600,349,127,8500,13540,2,42035,47741
"1594142396","135","","Aggregated",4.30,4.20,3,3,4,4,3600,5600,5600,5600,5600,5600,5600,5600,350,127,8400,13518,2,42035,47799
"1594142398","135","","Aggregated",1.90,1.80,3600,5600,5600,8200,8200,8200,8200,8200,8200,8200,8200,8200,351,127,8400,13503,2,42035,47869
"1594142400","135","","Aggregated",1.60,1.40,9700,9700,9800,10000,10000,10000,10000,10000,10000,10000,10000,10000,357,127,8700,13441,2,42035,48420
"1594142403","135","","Aggregated",0.90,0.00,9800,10000,10000,10000,13000,13000,13000,13000,13000,13000,13000,13000,359,127,8800,13432,2,42035,48686
"1594142405","135","","Aggregated",0.90,0.00,9800,10000,10000,10000,13000,14000,14000,14000,14000,14000,14000,14000,360,127,8800,13434,2,42035,48693
"1594142407","140","","Aggregated",0.90,0.00,10000,10000,10000,13000,14000,14000,14000,14000,14000,14000,14000,14000,360,127,8800,13434,2,42035,48693
"1594142409","150","","Aggregated",0.90,0.00,10000,10000,13000,13000,14000,14000,14000,14000,14000,14000,14000,14000,360,127,8800,13434,2,42035,48693
"1594142411","150","","Aggregated",0.90,0.00,13000,13000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,360,127,8800,13434,2,42035,48693
"1594142413","150","","Aggregated",0.90,0.00,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,360,127,8800,13434,2,42035,48693
"1594142415","150","","Aggregated",0.20,0.00,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,362,127,8800,13498,2,42035,48833
"1594142417","150","","Aggregated",0.20,0.00,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,362,127,8800,13498,2,42035,48833
"1594142419","150","","Aggregated",0.20,0.00,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,362,127,8800,13498,2,42035,48833
"1594142421","150","","Aggregated",0.20,0.00,25000,25000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,363,127,8900,13547,2,42035,48979
"1594142423","165","","Aggregated",0.20,0.00,25000,25000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,363,127,8900,13547,2,42035,48979
"1594142425","165","","Aggregated",0.20,0.00,25000,25000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,363,127,8900,13547,2,42035,48979
"1594142427","165","","Aggregated",0.10,0.00,36000,36000,36000,37000,38000,38000,38000,38000,38000,38000,38000,38000,371,127,9100,14037,2,42035,49639
"1594142429","165","","Aggregated",0.60,0.00,36000,37000,37000,38000,38000,39000,39000,39000,39000,39000,39000,39000,375,127,9200,14294,2,42035,49669
"1594142431","165","","Aggregated",1.00,0.00,38000,39000,39000,39000,40000,40000,40000,40000,40000,40000,40000,40000,388,127,9600,15108,2,42035,50676
"1594142433","165","","Aggregated",1.60,0.00,38000,39000,39000,39000,40000,40000,41000,41000,41000,41000,41000,41000,390,127,9700,15240,2,42035,50737
"1594142435","165","","Aggregated",2.70,0.00,38000,39000,40000,40000,42000,43000,44000,44000,44000,44000,44000,44000,393,127,9700,15451,2,44025,51131
"1594142437","171","","Aggregated",2.90,0.00,39000,40000,41000,42000,44000,45000,45000,45000,45000,45000,45000,45000,396,127,9700,15669,2,44643,51184
"1594142439","180","","Aggregated",2.90,0.00,40000,41000,43000,43000,45000,45000,45000,45000,45000,45000,45000,45000,396,127,9700,15669,2,44643,51184
"1594142441","180","","Aggregated",2.40,0.00,44000,45000,45000,48000,49000,49000,49000,49000,49000,49000,49000,49000,398,127,9700,15834,2,49229,51180
"1594142443","180","","Aggregated",1.00,0.00,45000,47000,48000,49000,51000,51000,51000,51000,51000,51000,51000,51000,400,127,9700,15999,2,50536,51282
"1594142445","180","","Aggregated",1.00,0.00,48000,49000,51000,52000,52000,52000,52000,52000,52000,52000,52000,52000,403,127,9800,16257,2,52457,51523
"1594142447","180","","Aggregated",1.00,0.00,49000,52000,52000,52000,53000,54000,54000,54000,54000,54000,54000,54000,406,127,9800,16505,2,53703,51668
"1594142449","180","","Aggregated",1.10,0.00,51000,52000,53000,53000,54000,56000,56000,56000,56000,56000,56000,56000,407,127,9800,16602,2,56130,51699
"1594142451","180","","Aggregated",1.00,0.00,52000,54000,56000,58000,58000,58000,58000,58000,58000,58000,58000,58000,411,127,9800,17002,2,58262,52113
"1594142453","195","","Aggregated",1.10,0.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,431,144,10000,18968,2,60036,50172
"1594142455","195","","Aggregated",2.10,0.70,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,458,170,11000,21298,2,60048,47333
"1594142457","195","","Aggregated",4.20,3.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,477,187,12000,22819,2,60048,45721
"1594142459","195","","Aggregated",6.20,5.10,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,482,191,12000,23201,2,60260,45454
"1594142461","195","","Aggregated",7.50,6.40,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,485,193,13000,23425,2,60260,45338
"1594142463","195","","Aggregated",7.60,6.40,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,486,193,13000,23475,2,60260,45464
"1594142465","195","","Aggregated",6.70,5.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,488,193,13000,23576,2,60260,45618
"1594142467","202","","Aggregated",4.20,3.60,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,492,197,13000,23873,2,60266,45248
"1594142469","210","","Aggregated",2.00,1.50,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,506,211,14000,24881,2,60782,44001
"1594142471","210","","Aggregated",2.30,1.80,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,511,215,16000,25202,2,60782,43676
"1594142473","210","","Aggregated",2.50,2.20,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,515,217,17000,25430,2,60782,43597
"1594142475","210","","Aggregated",2.70,2.20,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,516,217,17000,25480,2,60782,43618
"1594142477","210","","Aggregated",2.90,2.40,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,519,217,18000,25623,2,60782,43762
"1594142479","210","","Aggregated",2.90,2.40,54000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,519,217,18000,25623,2,60782,43762
"1594142481","210","","Aggregated",2.40,1.70,54000,54000,58000,60000,60000,60000,60000,60000,60000,60000,60000,60000,521,217,19000,25690,2,60782,43906
"1594142483","225","","Aggregated",1.30,0.40,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,530,225,19000,26210,2,60782,43339
"1594142485","225","","Aggregated",0.90,0.20,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,531,226,19000,26273,2,60782,43258
"1594142487","225","","Aggregated",1.50,0.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,533,226,19000,26374,2,60782,43388
"1594142489","225","","Aggregated",1.50,0.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,534,226,19000,26419,2,60782,43502
"1594142491","225","","Aggregated",1.40,0.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,536,226,19000,26519,2,60782,43523
"1594142493","225","","Aggregated",1.50,0.90,54000,54000,55000,60000,60000,60000,60000,60000,60000,60000,60000,60000,540,227,20000,26736,2,60782,43681
"1594142495","225","","Aggregated",1.60,0.90,54000,55000,59000,59000,60000,60000,60000,60000,60000,60000,60000,60000,542,228,20000,26856,2,60782,43656
"1594142497","233","","Aggregated",1.10,0.20,59000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,553,234,20000,27475,2,60782,43322
"1594142499","240","","Aggregated",1.30,0.20,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,562,243,24000,27999,2,60782,42631
"1594142501","240","","Aggregated",2.60,1.50,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,567,248,25000,28282,2,60782,42257
"1594142503","240","","Aggregated",2.90,2.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,574,254,26000,28640,2,60782,41879
"1594142505","240","","Aggregated",3.30,2.50,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,577,256,26000,28774,2,60782,41744
"1594142507","240","","Aggregated",3.40,2.80,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,579,257,27000,28856,2,60782,41777
"1594142509","240","","Aggregated",3.30,2.80,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,581,259,27000,28963,2,60782,41634
"1594142511","240","","Aggregated",2.50,2.20,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,585,261,28000,29158,2,60782,41622
"1594142513","255","","Aggregated",2.00,1.50,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,600,275,30000,29916,2,60782,40673
"1594142516","255","","Aggregated",2.10,1.70,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,606,281,30000,30215,2,60782,40272
"1594142518","255","","Aggregated",2.60,2.10,60000,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,608,283,31000,30314,2,60782,40140
"1594142521","255","","Aggregated",2.80,2.50,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,611,286,31000,30462,2,60999,39943
"1594142523","255","","Aggregated",2.80,2.50,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,611,286,31000,30462,2,60999,39943
"1594142525","255","","Aggregated",1.80,1.70,61000,61000,61000,62000,62000,63000,63000,63000,63000,63000,63000,63000,637,312,34000,31716,2,62899,38320
"1594142527","258","","Aggregated",3.20,3.20,60000,61000,61000,61000,62000,63000,63000,63000,63000,63000,63000,63000,659,334,35000,32664,2,62899,37046
"1594142529","265","","Aggregated",4.70,4.70,60000,61000,61000,61000,61000,62000,63000,63000,63000,63000,63000,63000,687,362,36000,33796,2,62899,35543
"1594142531","270","","Aggregated",6.20,6.30,60000,61000,61000,61000,61000,62000,63000,63000,63000,63000,63000,63000,693,368,36000,34024,2,62899,35237
"1594142533","270","","Aggregated",8.20,8.20,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,697,372,36000,34174,2,62899,35036
"1594142535","270","","Aggregated",8.50,8.50,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,701,376,36000,34322,2,62899,34837
"1594142537","270","","Aggregated",6.50,6.50,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,707,382,36000,34541,2,62899,34542
"1594142539","270","","Aggregated",5.00,5.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,712,387,36000,34721,2,62899,34301
"1594142541","270","","Aggregated",3.60,3.60,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,716,391,37000,34862,2,62899,34110
"1594142543","285","","Aggregated",2.20,2.20,60000,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,738,413,38000,35616,2,62899,33098
"1594142545","285","","Aggregated",2.80,2.80,60000,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,740,415,38000,35682,2,62899,33009
"1594142547","285","","Aggregated",4.00,4.00,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,744,419,38000,35813,2,62899,32833
"1594142549","285","","Aggregated",4.00,4.00,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,747,422,38000,35911,2,62899,32702
"1594142551","285","","Aggregated",3.50,3.50,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,750,425,38000,36007,2,62899,32572
"1594142553","285","","Aggregated",3.60,3.60,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,752,427,39000,36071,2,62899,32485
"1594142555","285","","Aggregated",2.80,2.80,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,756,431,39000,36198,2,62899,32314
"1594142557","291","","Aggregated",1.60,1.60,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,764,439,39000,36448,2,62899,31978
"1594142559","300","","Aggregated",1.70,1.70,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,776,451,40000,36814,2,62899,31486
"1594142561","300","","Aggregated",3.00,3.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,779,454,40000,36904,2,62899,31365
"1594142563","300","","Aggregated",3.00,3.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,782,457,40000,36993,2,62899,31246
"1594142565","300","","Aggregated",2.90,2.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,790,464,43000,37226,2,62899,30931
"1594142567","300","","Aggregated",3.20,3.20,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,793,467,43000,37313,2,62899,30815
"1594142569","300","","Aggregated",3.20,3.10,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,800,474,43000,37512,2,62899,30546
"1594142571","300","","Aggregated",2.00,1.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,803,477,44000,37596,2,62899,30433
"1594142573","315","","Aggregated",2.40,2.30,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,824,496,49000,38169,2,62899,29662
"1594142575","315","","Aggregated",3.40,3.10,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,825,497,49000,38196,2,62899,29626
"1594142577","315","","Aggregated",3.70,3.40,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,834,505,51000,38434,2,62899,29308
"1594142579","315","","Aggregated",4.00,3.80,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,839,510,52000,38567,2,62899,29135
"1594142581","315","","Aggregated",4.00,3.80,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,839,510,52000,38567,2,62899,29135
"1594142583","315","","Aggregated",3.70,3.40,60000,60000,61000,61000,61000,63000,63000,63000,63000,63000,63000,63000,841,512,52000,38625,2,63206,29066
"1594142585","315","","Aggregated",2.40,2.30,61000,61000,61000,62000,63000,63000,63000,63000,63000,63000,63000,63000,853,524,53000,38941,2,63206,28659
"1594142587","322","","Aggregated",2.60,2.50,60000,60000,61000,61000,63000,63000,63000,63000,63000,63000,63000,63000,866,537,54000,39259,2,63206,28231
"1594142589","330","","Aggregated",2.70,2.60,60000,61000,61000,61000,63000,63000,63000,63000,63000,63000,63000,63000,875,546,56000,39476,2,63206,27943
"1594142591","330","","Aggregated",3.30,3.30,60000,60000,60000,61000,63000,63000,63000,63000,63000,63000,63000,63000,888,559,58000,39780,2,63206,27536
"1594142593","330","","Aggregated",4.60,4.60,60000,60000,60000,61000,61000,63000,63000,63000,63000,63000,63000,63000,893,564,59000,39897,2,63206,27383
"1594142595","330","","Aggregated",4.90,4.90,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,911,582,60000,40300,2,63206,26845
"1594142597","330","","Aggregated",5.30,5.30,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,931,602,60000,40726,2,63206,26272
"1594142599","330","","Aggregated",6.50,6.50,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,946,617,60000,41033,2,63206,25858
"1594142601","330","","Aggregated",7.20,7.20,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,958,629,60000,41272,2,63206,25536
"1594142603","345","","Aggregated",6.60,6.60,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,986,657,60000,41812,2,63206,24816
"1594142605","345","","Aggregated",7.40,7.40,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,989,660,60000,41867,2,63206,24741
"1594142607","345","","Aggregated",8.50,8.50,60000,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,994,665,60000,41959,2,63206,24618
"1594142609","345","","Aggregated",6.90,6.90,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,1000,671,60000,42067,2,63206,24471
"1594142611","345","","Aggregated",5.80,5.80,60000,60000,60000,60000,61000,61000,61000,61000,61000,61000,61000,61000,1005,676,60000,42157,2,63206,24350
"1594142613","345","","Aggregated",5.10,5.10,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1017,688,60000,42369,2,63206,24065
"1594142615","345","","Aggregated",5.00,5.00,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1023,694,60000,42473,2,63206,23924
"1594142617","352","","Aggregated",3.30,3.30,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1035,705,60000,42676,2,63206,23649
"1594142619","360","","Aggregated",3.40,3.40,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1047,717,60000,42876,2,63206,23380
"1594142621","360","","Aggregated",5.00,4.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1052,722,60000,42958,2,63206,23270
"1594142623","360","","Aggregated",4.80,4.70,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1053,723,60000,42974,2,63206,23248
"1594142625","360","","Aggregated",4.00,3.90,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1060,730,60000,43087,2,63206,23095
"1594142627","360","","Aggregated",3.70,3.60,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1068,738,60000,43214,2,63206,22924
